"Data Source","World Development Indicators",

"Last Updated Date","2020-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2347.14917813047","2260.55312285616","2388.68311370491","2348.65530627823","2190.21181958101","2152.82227872392","1931.96813928204","2132.29397099608","2189.91796646866","2257.1001209128","2179.88881762372","1889.02783972248","2053.64913305839","2092.17678101672","2352.53668238707","2890.64895634282","3739.7124999472","4678.61740062674","5653.55042747829","7258.28593110359","8964.16524993218","7083.02247430991","8276.64365141122","10004.5981939929","10396.818359533","10964.1524092472","10314.4807744761","7997.06760260124","7651.57831332526","8538.35694285658","8877.96559484034","8988.92804966241",
"Togo","TGO","GDP per capita (current US$)","NY.GDP.PCAP.CD","76.6384541690086","79.1201330726748","81.9947491285797","87.7919751328937","99.9378893887589","109.620184806171","121.833557350245","124.87939556403","124.349572232268","131.569868489524","120.053880870366","131.098735756183","149.350562913272","176.473739782643","237.814016246548","256.10267535173","251.326632717074","308.69497492943","319.941932645548","337.4492967148","417.668525846962","342.191304502598","281.81035893725","252.974370969562","228.64825579187","234.356326111085","315.461934540409","359.79062078767","385.425526492864","367.792584109987","431.450159769201","414.782081589686","429.042034762676","306.150563503367","238.465395587917","309.818440171369","336.977236353739","334.143395477957","342.658274046648","329.695996376381","302.206394294343","292.567357624045","326.855600126755","396.030044051086","412.589391962308","406.400950539125","407.694697892417","449.144232824439","544.147523365142","538.441951576399","534.044366810198","587.097136792467","571.806723944167","621.398853574683","640.934219628827","570.910279013434","597.471088804109","626.09152789111","678.95563806112","675.542213340634",
"Thailand","THA","GDP per capita (current US$)","NY.GDP.PCAP.CD","100.76747866621","107.497997163238","113.782877186935","118.143938531877","125.938686013051","137.918629336406","161.005516685185","166.923088127192","174.784798968177","186.879151880585","192.127628703259","194.266681186974","209.374732447154","269.887952462916","332.175237692275","351.619294282781","391.569380794467","445.420842463283","528.626778411772","589.885009146693","682.929843036258","721.059270209148","742.851066722984","798.080418111881","818.038965546254","747.703437345799","813.451673424011","936.780302029165","1123.43764273139","1295.46472202503","1508.94273670514","1716.41559946849","1927.88273672709","2209.36303047747","2491.42809022179","2846.58673831224","3043.98051668092","2468.18497325954","1845.82886964502","2033.25794401796","2007.73517506683","1893.26405987891","2096.18799866778","2359.11686709087","2660.12699829331","2894.06265596401","3369.54340286988","3973.01699148237","4379.65852387961","4213.00633872183","5076.34017438708","5492.12125590558","5860.58250725599","6168.26298501219","5951.88370233604","5840.04652294326","5994.23147547156","6592.91490169864","7295.47561612095","7808.19291629949",
"Tajikistan","TJK","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","497.632026083843","469.337925450253","346.978413935277","294.403880723844","268.000295764389","213.635340168207","178.361221005225","155.188491611739","219.040499942149","177.559715711364","138.428879512683","171.047983362588","190.00250025609","237.75744423262","311.627324802736","340.583032738899","408.838590699258","526.642915434768","715.86511053556","676.12341925805","749.552711015842","847.382101810518","969.296473144289","1048.22729256115","1104.17168941376","929.095857223746","802.518004052824","806.041573098044","826.621530538704","870.787589323223",
"Turkmenistan","TKM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","684.220482824936","861.783887107155","838.566343365246","865.789417037966","846.646157159019","820.684272689977","792.668462135789","622.370626136403","589.905474021967","554.832750947803","562.637053634016","590.393217025249","548.699147603723","643.174725992465","774.482830739193","967.890164732092","1283.9112634525","1453.91623815764","1704.41753105704","2136.47432207796","2600.36929181095","3904.46371937896","4036.4559987796","4439.20038235805","5649.95227819669","6675.18565772239","7304.28713230982","7962.23909840679","6432.68070195019","6389.54840833488","6587.09031628698","6966.63541063077","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita (current US$)","NY.GDP.PCAP.CD","365.695284979236","376.089531362509","418.736837099631","410.037567935263","444.760748092928","460.881603284647","492.153522322212","490.785712528651","514.49776023303","561.400399977756","595.546391277551","647.284785549914","708.640950687008","913.162733498444","1169.66927438513","1192.29036166385","1296.67790716812","1395.20410750235","1542.98996540316","1804.13712367476","2137.22607966314","2419.82019192537","2195.25692587437","1874.40950116144","1842.24029199049","1860.52609615233","1828.2696774798","1889.84700273844","2094.04719860325","2250.67137784038","2599.22433683739","3178.71935786891","2942.39901664098","3338.67766389365","3750.00377263037","3930.57323423327","4201.75318525616","4534.56452334582","4490.37867172749","3956.61130885044","4306.50131077108","4131.33940075432","3623.63148471764","3646.41395941049","4167.84884762772","5010.23720114952","5817.82951062953","6805.00874161292","7853.42285128205","7269.39216684572","8980.71915506806","10128.6322412566","10111.7580718897","10247.2140185891","10334.4306676485","8728.07016006564","8417.02746729084","9288.19957715146","8924.13335106833","8681.19668598354",
"Timor-Leste","TLS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","415.083478663174","529.790252241191","508.791688062428","517.784614613238","453.476717474088","464.519637518525","446.457749720332","523.733697739796","614.432392342903","676.622759421761","806.40786170986","947.513730419925","1013.05045122024","1210.03329624593","1232.45683164031","1334.6619555193","1358.20169150129","1294.71553448905","1237.10268208254","1294.18893388776",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1199.38988842505","1201.43716953986","1341.4192335212","1526.2719942523","1536.95134455982","1530.53411097999","1589.93964226597","1619.03287473603","1647.88070846081","1573.31194612199","1744.45684135501","1988.06805488606","2302.38050209337","2631.02286532922","3197.55315948393","3890.47976551627","3686.06953984321","4178.70835563283","4644.13050425265","5036.72083221306","4623.47967975874","4483.0610397424","3955.55505989437","3938.53331081404","3799.78729071694","","",
"Tonga","TON","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","368.064740144936","336.602830333666","378.179387977412","455.109998053306","484.100685092041","572.867640781632","666.338504108479","662.831036309977","649.361072495855","685.038112993832","639.629625484337","724.809280832553","865.842531935605","1127.56253097379","1121.17800535677","1194.54103416891","1387.99678145918","1436.76863017506","1449.29083576361","2024.00216253495","2110.39232648931","2280.84270870312","2195.79093815647","1944.58526382054","2017.67172062399","2065.50266053231","1840.29149505345","1845.41859481147","2033.79090064263","2288.59301514701","2598.24720009345","2892.03918225118","2925.91276038663","3380.61335096516","3062.53309062159","3553.22061448636","4084.6241317437","4597.74230534531","4428.56648134984","4393.9408110033","4320.63799011384","3966.15652021899","4217.47650679527","4364.0155613495","",
"South Asia (IDA & IBRD)","TSA","GDP per capita (current US$)","NY.GDP.PCAP.CD","82.3478337183472","86.0486237346525","89.9139856127421","98.9815019707148","110.877920204979","116.487941359023","95.8023780653226","103.06568335751","105.617529974275","113.511735669913","120.132343722295","124.911136894442","122.749766878848","137.161781330651","162.380352246644","169.818579603363","161.910085551381","183.119603632452","203.491066905323","222.574788171672","262.085002062005","271.322598707037","274.142364284104","283.441614670789","275.597568562932","292.818241536622","303.094179889549","328.996027069148","345.668227944326","341.152485146999","359.24247379048","312.66614791277","324.91631936334","315.006141410442","349.873087832579","380.363746770312","407.761702554035","419.330284331461","416.993017128227","438.325296822954","453.237604423192","455.858136497817","469.712181469426","538.711136357217","613.94779740106","691.692614432554","774.863793599491","959.305136187905","959.461197097627","1041.99439395548","1257.49943946437","1367.31313793749","1364.41640319999","1381.85662659774","1494.42076537038","1541.80368581438","1651.08946256258","1866.88606656608","1899.60923323667","1959.91716548699",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita (current US$)","NY.GDP.PCAP.CD","131.710995616071","133.71664291099","141.494765199184","158.268493458476","150.876008006998","163.955335745913","172.603809683958","166.421640821981","173.558147070151","193.626323372499","221.800631331076","219.804792873723","241.431634515327","300.413791618443","382.180291666855","409.737287805015","432.731495850896","462.242008091978","496.591935949201","580.907358762174","711.829374087143","966.830947983714","864.195497593192","731.418384142875","621.147426612376","570.685669412317","569.526054756312","631.766858801846","632.709862994407","611.413189205878","667.826094017401","658.947084560326","632.737560172226","573.769182337852","549.731096002883","613.794027599827","617.918073933608","625.323773039696","587.952411380854","579.383012363789","601.063872141828","558.973175886599","593.658948640076","724.436366351841","878.273114053592","1014.83239214841","1174.20457412191","1327.0104103726","1481.00179155169","1373.13746570894","1588.81797741095","1745.44305673761","1781.43313604747","1849.69360950361","1885.47256318323","1673.44929052822","1504.23840871572","1560.88734674149","1589.42515617081","1585.43646774798",
"Trinidad and Tobago","TTO","GDP per capita (current US$)","NY.GDP.PCAP.CD","631.702114968573","676.398049828513","704.21915437195","760.401295416033","788.702763593334","807.874268485485","787.339263238572","823.554528334271","815.324480685865","831.425138659775","869.351358212744","938.281727658709","1119.0380732508","1332.7761010202","2049.21851073933","2416.24353376298","2439.17033421074","3020.2371283883","3381.24095525195","4306.7980096197","5748.66819575249","6345.00108743359","7268.09937917775","6821.85030635171","6715.65919874686","6302.66846737926","4051.47999202661","4016.41950990194","3734.45241050677","3564.35987385934","4150.30185502442","4318.51999576353","4398.50223636653","3754.76715994311","3959.28505347215","4249.09437348112","4579.97082122924","4554.32030819416","4790.13892439622","5387.13881254591","6435.16468252829","6939.80118408553","7053.0708041133","8807.90037861","10293.805414705","12327.2331723195","14102.4958480936","16539.8781077283","21204.1049703496","14514.1417224997","16683.3553787376","19034.1491966652","19157.4170366712","20143.6644489582","20270.8593716518","18289.704340369","16176.9473700573","16238.1931916674","17129.9130902577","17276.4654468225",
"Tunisia","TUN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","217.911274365173","224.294846143586","229.028956100784","250.693862685395","260.408480233691","284.220454451994","325.564338723167","422.856453327632","504.827938675886","641.104608577766","765.189375282056","779.045406286451","863.066590651129","984.801238370901","1157.37792338305","1371.83571580932","1286.55417100179","1206.64135553785","1203.6584073266","1156.91373473711","1147.42859426648","1199.56189916744","1259.13565511809","1281.20145726783","1253.32655269715","1491.12212876029","1551.37689316461","1799.11032878215","1660.8753792643","1743.15453270062","1975.90029490707","2113.5862918713","2208.2053029448","2292.71294685292","2386.58924421382","2211.82681728547","2253.04470970244","2344.41353342533","2760.41431350156","3111.38270290128","3193.20656949373","3370.03392588511","3775.75001016077","4307.15587838971","4128.46278261191","4141.97635336459","4264.67494604737","4152.67858707583","4222.70324540611","4305.47416504834","3861.68853113497","3697.93083126064","3481.22873876516","3438.78908914627","3317.54101348345",
